,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
105948,162657,34in Ultrawide Monitor,1,379.99,3/13/2019 7:40,"326 9th St, San Francisco, CA 94016"
105949,162658,AA Batteries (4-pack),1,3.84,3/6/2019 17:53,"743 Lake St, Atlanta, GA 30301"
105950,162659,Flatscreen TV,1,300,3/2/2019 23:26,"945 13th St, San Francisco, CA 94016"
105951,162660,AAA Batteries (4-pack),1,2.99,3/14/2019 14:26,"591 Pine St, New York City, NY 10001"
105952,162661,Lightning Charging Cable,1,14.95,3/4/2019 20:53,"556 Park St, Austin, TX 73301"
105953,162661,Apple Airpods Headphones,1,150,3/4/2019 20:53,"556 Park St, Austin, TX 73301"
105954,162662,AA Batteries (4-pack),1,3.84,3/6/2019 18:06,"621 10th St, San Francisco, CA 94016"
105955,162663,Lightning Charging Cable,1,14.95,3/28/2019 15:04,"253 River St, Austin, TX 73301"
105956,162664,Lightning Charging Cable,1,14.95,3/2/2019 15:59,"48 13th St, San Francisco, CA 94016"
105957,162665,AAA Batteries (4-pack),3,2.99,3/12/2019 21:22,"515 Madison St, Los Angeles, CA 90001"
105958,162666,USB-C Charging Cable,1,11.95,3/10/2019 15:19,"184 Adams St, Dallas, TX 75001"
105959,162667,USB-C Charging Cable,1,11.95,3/21/2019 13:23,"281 Meadow St, Dallas, TX 75001"
105960,162668,iPhone,1,700,3/6/2019 20:17,"16 Hill St, Los Angeles, CA 90001"
105961,162669,Lightning Charging Cable,1,14.95,3/28/2019 15:29,"504 Jefferson St, Boston, MA 02215"
105962,162670,AAA Batteries (4-pack),1,2.99,3/9/2019 0:50,"908 5th St, New York City, NY 10001"
105963,162671,USB-C Charging Cable,1,11.95,3/2/2019 18:34,"463 13th St, Boston, MA 02215"
105964,162672,20in Monitor,1,109.99,3/5/2019 11:42,"762 Pine St, Atlanta, GA 30301"
105965,162673,Apple Airpods Headphones,1,150,3/3/2019 12:24,"543 Sunset St, New York City, NY 10001"
105966,162674,Bose SoundSport Headphones,1,99.99,3/16/2019 18:31,"593 9th St, San Francisco, CA 94016"
105967,162675,27in FHD Monitor,1,149.99,3/28/2019 12:41,"956 Lake St, Portland, OR 97035"
105968,162676,Apple Airpods Headphones,1,150,3/6/2019 20:04,"854 Park St, Boston, MA 02215"
105969,162677,iPhone,1,700,3/31/2019 21:16,"50 Park St, New York City, NY 10001"
105970,162678,Bose SoundSport Headphones,1,99.99,3/2/2019 17:01,"256 13th St, Dallas, TX 75001"
105971,162679,Apple Airpods Headphones,1,150,3/14/2019 11:53,"754 Chestnut St, San Francisco, CA 94016"
105972,162680,USB-C Charging Cable,1,11.95,3/29/2019 10:59,"413 Jefferson St, Los Angeles, CA 90001"
105973,162681,ThinkPad Laptop,1,999.99,3/25/2019 11:26,"79 Park St, Austin, TX 73301"
105974,162682,Vareebadd Phone,1,400,3/12/2019 17:04,"846 Cherry St, San Francisco, CA 94016"
105975,162683,Google Phone,1,600,3/23/2019 19:01,"587 North St, Los Angeles, CA 90001"
105976,162684,Flatscreen TV,1,300,3/9/2019 17:42,"81 5th St, Los Angeles, CA 90001"
105977,162685,iPhone,1,700,3/31/2019 16:23,"201 Highland St, San Francisco, CA 94016"
105978,162686,AA Batteries (4-pack),1,3.84,3/28/2019 11:21,"169 Meadow St, Los Angeles, CA 90001"
105979,162687,AAA Batteries (4-pack),1,2.99,3/19/2019 21:59,"207 Meadow St, Dallas, TX 75001"
105980,162688,Wired Headphones,1,11.99,3/12/2019 10:57,"849 Adams St, New York City, NY 10001"
105981,162689,USB-C Charging Cable,1,11.95,3/13/2019 12:43,"279 Walnut St, Boston, MA 02215"
105982,162690,27in FHD Monitor,1,149.99,3/19/2019 8:40,"121 7th St, San Francisco, CA 94016"
105983,162691,Bose SoundSport Headphones,1,99.99,3/8/2019 14:05,"108 Park St, Dallas, TX 75001"
105984,162692,Lightning Charging Cable,1,14.95,3/28/2019 14:54,"824 River St, Dallas, TX 75001"
105985,162693,AAA Batteries (4-pack),2,2.99,3/5/2019 18:59,"211 12th St, Boston, MA 02215"
105986,162694,AA Batteries (4-pack),1,3.84,3/15/2019 16:35,"239 Willow St, New York City, NY 10001"
105987,162695,Apple Airpods Headphones,1,150,3/12/2019 19:13,"162 Walnut St, Los Angeles, CA 90001"
105988,162696,Macbook Pro Laptop,1,1700,3/6/2019 21:47,"846 Elm St, Portland, OR 97035"
105989,162697,Macbook Pro Laptop,1,1700,3/9/2019 18:27,"186 4th St, Austin, TX 73301"
105990,162698,Bose SoundSport Headphones,1,99.99,3/13/2019 10:07,"812 8th St, New York City, NY 10001"
105991,162699,Wired Headphones,1,11.99,3/31/2019 20:22,"196 Church St, Boston, MA 02215"
105992,162700,Lightning Charging Cable,2,14.95,3/12/2019 14:52,"571 Sunset St, Boston, MA 02215"
105993,162701,AA Batteries (4-pack),1,3.84,3/27/2019 18:10,"752 8th St, Atlanta, GA 30301"
105994,162702,Google Phone,1,600,3/17/2019 15:38,"904 River St, Atlanta, GA 30301"
105995,162703,Bose SoundSport Headphones,1,99.99,3/31/2019 11:21,"980 South St, Seattle, WA 98101"
105996,162704,Macbook Pro Laptop,1,1700,3/11/2019 20:06,"587 Jackson St, Los Angeles, CA 90001"
105997,162705,AAA Batteries (4-pack),3,2.99,3/8/2019 22:09,"306 Lakeview St, New York City, NY 10001"
105998,162706,Wired Headphones,2,11.99,3/2/2019 6:33,"935 6th St, Boston, MA 02215"
105999,162707,27in 4K Gaming Monitor,1,389.99,3/16/2019 13:01,"669 Hill St, Boston, MA 02215"
106000,162708,Lightning Charging Cable,1,14.95,3/22/2019 20:28,"883 West St, Boston, MA 02215"
106001,162709,AAA Batteries (4-pack),1,2.99,3/26/2019 13:16,"456 10th St, San Francisco, CA 94016"
106002,162710,USB-C Charging Cable,1,11.95,3/22/2019 13:05,"580 Pine St, Los Angeles, CA 90001"
106003,162711,Wired Headphones,1,11.99,3/12/2019 13:10,"76 12th St, San Francisco, CA 94016"
106004,162712,34in Ultrawide Monitor,1,379.99,3/7/2019 20:33,"608 Center St, Seattle, WA 98101"
106005,162713,AAA Batteries (4-pack),2,2.99,3/6/2019 6:20,"116 Wilson St, San Francisco, CA 94016"
106006,162714,20in Monitor,1,109.99,3/2/2019 20:04,"401 11th St, Portland, OR 97035"
106007,162715,ThinkPad Laptop,1,999.99,3/24/2019 10:14,"956 Lakeview St, Seattle, WA 98101"
106008,162716,20in Monitor,1,109.99,3/11/2019 19:52,"941 Forest St, Seattle, WA 98101"
106009,162717,AAA Batteries (4-pack),1,2.99,3/28/2019 9:13,"498 Cedar St, Austin, TX 73301"
106010,162718,Bose SoundSport Headphones,1,99.99,3/4/2019 19:33,"744 7th St, Los Angeles, CA 90001"
106011,162719,34in Ultrawide Monitor,1,379.99,3/18/2019 12:25,"270 Church St, San Francisco, CA 94016"
106012,162720,Bose SoundSport Headphones,1,99.99,3/4/2019 15:50,"435 West St, Austin, TX 73301"
106013,162721,AAA Batteries (4-pack),1,2.99,3/13/2019 2:27,"682 Wilson St, Los Angeles, CA 90001"
106014,162722,AA Batteries (4-pack),2,3.84,3/14/2019 11:27,"851 Willow St, San Francisco, CA 94016"
106015,162723,Wired Headphones,1,11.99,3/8/2019 0:34,"568 11th St, Portland, ME 04101"
106016,162724,Lightning Charging Cable,2,14.95,3/1/2019 18:07,"274 Cedar St, San Francisco, CA 94016"
106017,162725,Bose SoundSport Headphones,1,99.99,3/2/2019 18:53,"199 Spruce St, San Francisco, CA 94016"
106018,162726,Macbook Pro Laptop,1,1700,3/15/2019 8:45,"180 12th St, Atlanta, GA 30301"
106019,162727,27in FHD Monitor,1,149.99,3/12/2019 18:33,"138 Chestnut St, Los Angeles, CA 90001"
106020,162728,Google Phone,1,600,3/1/2019 23:38,"836 Hill St, Boston, MA 02215"
106021,162729,34in Ultrawide Monitor,1,379.99,3/16/2019 19:21,"744 Washington St, New York City, NY 10001"
106022,162730,Wired Headphones,1,11.99,3/1/2019 10:17,"673 4th St, Los Angeles, CA 90001"
106023,162731,Wired Headphones,1,11.99,3/25/2019 11:24,"610 Sunset St, Portland, OR 97035"
106024,162732,Bose SoundSport Headphones,1,99.99,3/1/2019 22:01,"307 2nd St, Boston, MA 02215"
106025,162733,AAA Batteries (4-pack),2,2.99,3/2/2019 21:46,"517 Forest St, New York City, NY 10001"
106026,162734,Lightning Charging Cable,1,14.95,3/7/2019 22:34,"753 Dogwood St, Dallas, TX 75001"
106027,162735,Lightning Charging Cable,1,14.95,3/11/2019 11:26,"991 Lakeview St, Los Angeles, CA 90001"
106028,162736,Apple Airpods Headphones,1,150,3/26/2019 16:27,"993 River St, San Francisco, CA 94016"
106029,162737,27in FHD Monitor,1,149.99,3/11/2019 16:21,"207 Wilson St, Austin, TX 73301"
106030,162738,Apple Airpods Headphones,1,150,3/16/2019 14:15,"657 14th St, Dallas, TX 75001"
106031,162739,Google Phone,1,600,3/18/2019 11:41,"305 Madison St, Los Angeles, CA 90001"
106032,162739,USB-C Charging Cable,1,11.95,3/18/2019 11:41,"305 Madison St, Los Angeles, CA 90001"
106033,162740,Google Phone,1,600,3/13/2019 20:18,"923 Lakeview St, Boston, MA 02215"
106034,162741,Vareebadd Phone,1,400,3/1/2019 11:32,"698 Willow St, Los Angeles, CA 90001"
106035,162741,USB-C Charging Cable,1,11.95,3/1/2019 11:32,"698 Willow St, Los Angeles, CA 90001"
106036,162742,Apple Airpods Headphones,1,150,3/17/2019 10:17,"393 Pine St, San Francisco, CA 94016"
106037,162743,LG Dryer,1,600,3/4/2019 20:11,"162 13th St, Austin, TX 73301"
106038,162744,Lightning Charging Cable,1,14.95,3/19/2019 17:22,"733 Ridge St, San Francisco, CA 94016"
106039,162745,Bose SoundSport Headphones,1,99.99,3/12/2019 10:52,"177 Hickory St, New York City, NY 10001"
106040,162746,AAA Batteries (4-pack),5,2.99,3/25/2019 13:22,"767 Washington St, San Francisco, CA 94016"
106041,162747,Macbook Pro Laptop,1,1700,3/28/2019 12:00,"125 13th St, Portland, OR 97035"
106042,162748,AAA Batteries (4-pack),1,2.99,3/11/2019 23:13,"646 11th St, Austin, TX 73301"
106043,162749,Wired Headphones,1,11.99,3/3/2019 21:27,"155 14th St, New York City, NY 10001"
106044,162750,AAA Batteries (4-pack),2,2.99,3/18/2019 20:24,"838 Madison St, Boston, MA 02215"
106045,162751,AAA Batteries (4-pack),1,2.99,3/24/2019 23:50,"430 12th St, Portland, OR 97035"
106046,162752,Bose SoundSport Headphones,1,99.99,3/20/2019 2:06,"645 Highland St, Los Angeles, CA 90001"
106047,162753,AA Batteries (4-pack),1,3.84,3/30/2019 8:50,"141 Sunset St, Seattle, WA 98101"
106048,162754,Wired Headphones,1,11.99,3/17/2019 10:29,"880 Wilson St, Los Angeles, CA 90001"
106049,162755,27in FHD Monitor,1,149.99,3/3/2019 17:55,"10 Forest St, New York City, NY 10001"
106050,162756,ThinkPad Laptop,1,999.99,3/21/2019 10:07,"437 14th St, San Francisco, CA 94016"
106051,162757,Google Phone,1,600,3/11/2019 20:25,"843 Cherry St, Boston, MA 02215"
106052,162758,USB-C Charging Cable,1,11.95,3/23/2019 21:39,"90 5th St, San Francisco, CA 94016"
106053,162759,Vareebadd Phone,1,400,3/31/2019 19:30,"985 Madison St, Atlanta, GA 30301"
106054,162759,Wired Headphones,1,11.99,3/31/2019 19:30,"985 Madison St, Atlanta, GA 30301"
106055,162760,Apple Airpods Headphones,1,150,3/14/2019 11:03,"346 Hickory St, Boston, MA 02215"
106056,162761,AAA Batteries (4-pack),1,2.99,3/18/2019 9:49,"712 Lincoln St, Boston, MA 02215"
106057,162762,Wired Headphones,1,11.99,3/17/2019 6:50,"775 14th St, New York City, NY 10001"
106058,162763,AA Batteries (4-pack),1,3.84,3/24/2019 15:38,"825 Main St, Los Angeles, CA 90001"
106059,162764,AAA Batteries (4-pack),2,2.99,3/7/2019 18:37,"271 Ridge St, Boston, MA 02215"
106060,162765,AAA Batteries (4-pack),1,2.99,3/1/2019 20:54,"991 8th St, Los Angeles, CA 90001"
106061,162766,AAA Batteries (4-pack),2,2.99,3/28/2019 18:23,"518 10th St, New York City, NY 10001"
106062,162767,AAA Batteries (4-pack),1,2.99,3/31/2019 17:49,"667 Washington St, Atlanta, GA 30301"
106063,162768,AAA Batteries (4-pack),1,2.99,3/31/2019 10:35,"312 1st St, Portland, OR 97035"
106064,162769,Flatscreen TV,1,300,3/7/2019 10:13,"711 South St, San Francisco, CA 94016"
106065,162770,Flatscreen TV,1,300,3/30/2019 17:54,"749 2nd St, San Francisco, CA 94016"
106066,162771,Google Phone,1,600,3/1/2019 9:08,"198 Center St, San Francisco, CA 94016"
106067,162772,Wired Headphones,1,11.99,3/3/2019 9:53,"894 14th St, Boston, MA 02215"
106068,162773,Bose SoundSport Headphones,1,99.99,3/28/2019 8:17,"933 9th St, San Francisco, CA 94016"
106069,162774,Wired Headphones,1,11.99,3/25/2019 19:09,"891 4th St, Boston, MA 02215"
106070,162775,USB-C Charging Cable,1,11.95,3/31/2019 13:23,"158 7th St, Portland, OR 97035"
106071,162776,USB-C Charging Cable,1,11.95,3/4/2019 16:31,"333 Highland St, Los Angeles, CA 90001"
106072,162777,AA Batteries (4-pack),1,3.84,3/15/2019 18:56,"531 Sunset St, Dallas, TX 75001"
106073,162778,AA Batteries (4-pack),1,3.84,3/13/2019 23:39,"264 River St, Portland, OR 97035"
106074,162779,USB-C Charging Cable,1,11.95,3/18/2019 12:57,"424 Highland St, Dallas, TX 75001"
106075,162780,AA Batteries (4-pack),1,3.84,3/20/2019 12:20,"468 Jackson St, New York City, NY 10001"
106076,162781,AAA Batteries (4-pack),1,2.99,3/28/2019 12:49,"278 Hickory St, Los Angeles, CA 90001"
106077,162782,iPhone,1,700,3/31/2019 13:13,"931 Jefferson St, Dallas, TX 75001"
106078,162783,Lightning Charging Cable,1,14.95,3/31/2019 12:23,"690 Willow St, Atlanta, GA 30301"
106079,162784,Bose SoundSport Headphones,1,99.99,3/8/2019 13:25,"229 9th St, Dallas, TX 75001"
106080,162785,Wired Headphones,1,11.99,3/2/2019 19:17,"501 Wilson St, Portland, OR 97035"
106081,162786,Lightning Charging Cable,1,14.95,3/9/2019 6:00,"107 5th St, New York City, NY 10001"
106082,162786,Bose SoundSport Headphones,1,99.99,3/9/2019 6:00,"107 5th St, New York City, NY 10001"
106083,162787,Wired Headphones,1,11.99,3/23/2019 13:42,"657 Walnut St, Portland, OR 97035"
106084,162788,Bose SoundSport Headphones,1,99.99,3/15/2019 17:22,"927 13th St, Los Angeles, CA 90001"
106085,162788,Apple Airpods Headphones,1,150,3/15/2019 17:22,"927 13th St, Los Angeles, CA 90001"
106086,162789,AA Batteries (4-pack),1,3.84,3/23/2019 19:17,"362 Forest St, Dallas, TX 75001"
106087,162790,Lightning Charging Cable,1,14.95,3/22/2019 14:01,"216 River St, San Francisco, CA 94016"
106088,162791,Lightning Charging Cable,1,14.95,3/1/2019 22:54,"82 4th St, Los Angeles, CA 90001"
106089,162792,Wired Headphones,1,11.99,3/8/2019 12:48,"3 Chestnut St, San Francisco, CA 94016"
106090,162793,USB-C Charging Cable,1,11.95,3/28/2019 10:03,"159 Johnson St, Los Angeles, CA 90001"
106091,162794,AA Batteries (4-pack),1,3.84,3/28/2019 11:37,"970 6th St, Atlanta, GA 30301"
106092,162795,AA Batteries (4-pack),1,3.84,3/3/2019 11:58,"647 9th St, Seattle, WA 98101"
106093,162796,Wired Headphones,1,11.99,3/3/2019 5:45,"130 Hickory St, Los Angeles, CA 90001"
106094,162797,Lightning Charging Cable,1,14.95,3/5/2019 19:07,"918 5th St, Portland, OR 97035"
106095,162798,20in Monitor,1,109.99,3/20/2019 7:52,"591 9th St, San Francisco, CA 94016"
106096,162799,27in 4K Gaming Monitor,1,389.99,3/1/2019 12:03,"491 Ridge St, Boston, MA 02215"
106097,162800,Lightning Charging Cable,1,14.95,3/28/2019 15:36,"474 Washington St, Dallas, TX 75001"
106098,162801,iPhone,1,700,3/19/2019 17:41,"408 River St, New York City, NY 10001"
106099,162801,Apple Airpods Headphones,1,150,3/19/2019 17:41,"408 River St, New York City, NY 10001"
106100,162802,Wired Headphones,1,11.99,3/20/2019 15:29,"790 5th St, Los Angeles, CA 90001"
106101,162803,USB-C Charging Cable,1,11.95,3/3/2019 9:59,"614 7th St, Austin, TX 73301"
106102,162804,AA Batteries (4-pack),1,3.84,3/13/2019 21:30,"711 13th St, Portland, OR 97035"
106103,162805,AAA Batteries (4-pack),2,2.99,3/11/2019 23:15,"40 14th St, Boston, MA 02215"
106104,162806,27in 4K Gaming Monitor,1,389.99,3/3/2019 19:57,"773 South St, San Francisco, CA 94016"
106105,162807,Lightning Charging Cable,1,14.95,3/19/2019 17:40,"574 Maple St, San Francisco, CA 94016"
106106,162808,AA Batteries (4-pack),1,3.84,3/20/2019 9:55,"899 Main St, Portland, OR 97035"
106107,162809,Bose SoundSport Headphones,1,99.99,3/22/2019 17:34,"690 River St, San Francisco, CA 94016"
106108,162810,Flatscreen TV,1,300,3/26/2019 14:12,"503 Cherry St, Atlanta, GA 30301"
106109,162811,20in Monitor,1,109.99,3/30/2019 15:30,"147 Adams St, Boston, MA 02215"
106110,162812,Lightning Charging Cable,1,14.95,3/23/2019 13:13,"839 Center St, New York City, NY 10001"
106111,162813,27in FHD Monitor,1,149.99,3/13/2019 17:37,"865 Adams St, Portland, ME 04101"
106112,162814,Apple Airpods Headphones,1,150,3/29/2019 20:40,"742 Spruce St, Dallas, TX 75001"
106113,162814,USB-C Charging Cable,1,11.95,3/29/2019 20:40,"742 Spruce St, Dallas, TX 75001"
106114,162815,Wired Headphones,1,11.99,3/7/2019 13:21,"619 6th St, Boston, MA 02215"
106115,162816,Wired Headphones,1,11.99,3/8/2019 15:59,"650 Forest St, Los Angeles, CA 90001"
106116,162817,AAA Batteries (4-pack),2,2.99,3/24/2019 11:58,"120 Forest St, San Francisco, CA 94016"
106117,162818,USB-C Charging Cable,1,11.95,3/30/2019 18:39,"923 Center St, Seattle, WA 98101"
106118,162819,Bose SoundSport Headphones,1,99.99,3/26/2019 17:52,"936 Forest St, Atlanta, GA 30301"
106119,162820,Wired Headphones,1,11.99,3/7/2019 21:56,"6 Ridge St, Los Angeles, CA 90001"
106120,162821,Lightning Charging Cable,1,14.95,3/10/2019 16:28,"71 Spruce St, Seattle, WA 98101"
106121,162822,Lightning Charging Cable,2,14.95,3/2/2019 13:22,"61 Hill St, San Francisco, CA 94016"
106122,162823,Lightning Charging Cable,2,14.95,3/3/2019 19:30,"840 6th St, Boston, MA 02215"
106123,162824,Lightning Charging Cable,1,14.95,3/24/2019 21:26,"242 West St, Boston, MA 02215"
106124,162825,USB-C Charging Cable,1,11.95,3/5/2019 14:10,"484 1st St, New York City, NY 10001"
106125,162826,USB-C Charging Cable,2,11.95,3/22/2019 11:30,"172 Park St, Seattle, WA 98101"
106126,162827,AA Batteries (4-pack),1,3.84,3/12/2019 9:25,"91 Forest St, Boston, MA 02215"
106127,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
106128,162828,Apple Airpods Headphones,1,150,3/28/2019 12:35,"255 Forest St, Portland, OR 97035"
106129,162829,ThinkPad Laptop,1,999.99,3/2/2019 14:53,"743 Walnut St, Los Angeles, CA 90001"
106130,162830,Bose SoundSport Headphones,1,99.99,3/20/2019 8:42,"284 Chestnut St, Boston, MA 02215"
106131,162831,Wired Headphones,1,11.99,3/5/2019 19:53,"943 Ridge St, Seattle, WA 98101"
106132,162832,Apple Airpods Headphones,1,150,3/13/2019 22:35,"946 Center St, Los Angeles, CA 90001"
106133,162833,Flatscreen TV,1,300,3/28/2019 20:49,"764 Sunset St, Boston, MA 02215"
106134,162834,Bose SoundSport Headphones,1,99.99,3/5/2019 9:24,"743 1st St, San Francisco, CA 94016"
106135,162835,Apple Airpods Headphones,1,150,3/15/2019 12:31,"190 Chestnut St, Portland, OR 97035"
106136,162836,Google Phone,1,600,3/26/2019 21:18,"562 9th St, New York City, NY 10001"
106137,162837,USB-C Charging Cable,2,11.95,3/5/2019 22:41,"63 Walnut St, Los Angeles, CA 90001"
106138,162838,Wired Headphones,2,11.99,3/2/2019 22:33,"306 Walnut St, New York City, NY 10001"
106139,162839,USB-C Charging Cable,1,11.95,3/30/2019 7:52,"201 Chestnut St, Austin, TX 73301"
106140,162840,Wired Headphones,1,11.99,3/13/2019 15:27,"137 Sunset St, San Francisco, CA 94016"
106141,162841,Wired Headphones,1,11.99,3/12/2019 12:57,"867 River St, Atlanta, GA 30301"
106142,162842,Flatscreen TV,1,300,3/14/2019 14:17,"882 South St, New York City, NY 10001"
106143,162843,Bose SoundSport Headphones,1,99.99,3/29/2019 8:53,"721 Sunset St, Dallas, TX 75001"
106144,162844,Lightning Charging Cable,1,14.95,3/2/2019 8:31,"991 Pine St, Los Angeles, CA 90001"
106145,162845,Apple Airpods Headphones,1,150,3/4/2019 18:24,"68 Park St, San Francisco, CA 94016"
106146,162846,Bose SoundSport Headphones,1,99.99,3/17/2019 12:24,"410 Lincoln St, Dallas, TX 75001"
106147,162847,Lightning Charging Cable,1,14.95,3/3/2019 19:58,"674 2nd St, Atlanta, GA 30301"
106148,162848,Lightning Charging Cable,1,14.95,3/10/2019 21:16,"685 Highland St, San Francisco, CA 94016"
106149,162849,Macbook Pro Laptop,1,1700,3/17/2019 9:13,"409 Lake St, San Francisco, CA 94016"
106150,162850,Lightning Charging Cable,1,14.95,3/8/2019 17:13,"454 Adams St, Los Angeles, CA 90001"
106151,162851,Apple Airpods Headphones,1,150,3/7/2019 11:36,"763 Highland St, Boston, MA 02215"
106152,162852,27in FHD Monitor,1,149.99,3/17/2019 15:55,"575 Johnson St, Los Angeles, CA 90001"
106153,162853,Wired Headphones,1,11.99,3/14/2019 23:10,"696 Jefferson St, Boston, MA 02215"
106154,162854,iPhone,1,700,3/15/2019 10:42,"648 Hickory St, Los Angeles, CA 90001"
106155,162854,Lightning Charging Cable,2,14.95,3/15/2019 10:42,"648 Hickory St, Los Angeles, CA 90001"
106156,162855,Apple Airpods Headphones,1,150,3/22/2019 8:56,"376 Adams St, Atlanta, GA 30301"
106157,162856,Lightning Charging Cable,1,14.95,3/19/2019 9:25,"79 Main St, Austin, TX 73301"
106158,162857,34in Ultrawide Monitor,1,379.99,3/5/2019 0:08,"15 Madison St, Los Angeles, CA 90001"
106159,162857,AA Batteries (4-pack),1,3.84,3/5/2019 0:08,"15 Madison St, Los Angeles, CA 90001"
106160,162858,USB-C Charging Cable,1,11.95,3/19/2019 23:20,"127 Chestnut St, San Francisco, CA 94016"
